priority_rank,admin2_name,admin1_name,admin2_pcode,priority_tier,priority_score,disaster_score,poverty_score,flood_extent_pct,chirps_mean_mm,floodscan_mean,MPI,Headcount Ratio,In Severe Poverty,ipc_phase3plus_pct,ipc_phase_label,population_2026,affected_population_proxy,recommended_beneficiaries
247,Gatanga,Murang'a,KE021110,Very Low,4.728804520654453,0.0055919858158635935,0.10983213429256594,0.0001931057836388342,0.0,0.001782283536158502,0.0453,11.379,1.8417,0.15,,-2439594240.0,-13642176.386542523,0
248,Mvita,Mombasa,KE001006,Very Low,4.7139431312093185,0.0,0.11784857828023296,0.0,0.0,0.0,0.0518,12.8866,2.2801,0.15,,-14035512.0,-0.0,0
249,Maragwa,Murang'a,KE021108,Very Low,4.69193471775071,0.004977489100801207,0.10983213429256594,3.401660670739953e-05,0.0,0.005099651714166005,0.0453,11.379,1.8417,0.15,,-1038649728.0,-5169867.700670138,0
250,Gachoka,Embu,KE014065,Very Low,4.6147102659266785,0.02281111834098423,0.08115107913669063,2.968773492741429e-07,0.0,0.02733592689037323,0.0761,18.7291,3.8943,0.05,P2,-3315171584.0,-75622771.32329214,0
251,Kandara,Murang'a,KE021109,Very Low,4.605884690697174,0.0035433219832422588,0.10983213429256594,0.0,0.0,0.004247349686920643,0.0453,11.379,1.8417,0.15,,-39330364.0,-139360.14337011994,0
252,Kiharu,Murang'a,KE021106,Very Low,4.477590564695207,0.0014050865498761614,0.10983213429256594,3.470113492868426e-05,0.0,0.000800000037997961,0.0453,11.379,1.8417,0.15,,-253030928.0,-355530.3536354834,0
253,Kigumo,Murang'a,KE021107,Very Low,4.443418858600536,0.0008355581149649734,0.10983213429256594,0.0,0.0,0.0010015763497600954,0.0453,11.379,1.8417,0.15,,-601420928.0,-502522.136900165,0
254,Mathioya,Murang'a,KE021105,Very Low,4.413334103988502,0.00033414553809774447,0.10983213429256594,0.0,0.0,0.00040053739212453365,0.0453,11.379,1.8417,0.15,,-705871808.0,-235863.91511218777,0
255,Kangema,Murang'a,KE021104,Very Low,4.393285371702637,0.0,0.10983213429256594,0.0,0.0,0.0,0.0453,11.379,1.8417,0.15,,-1404174464.0,-0.0,0
256,Kirinyaga Central,Kirinyaga,KE020103,Very Low,4.161425145597807,0.0,0.10403562863994517,0.0,0.0,0.0,0.0406,10.1199,1.8937,0.15,,-1077614464.0,-0.0,0
257,Gatundu North,Kiambu,KE022112,Very Low,3.9642591820124378,0.011842369260559019,0.08134292565947242,0.0005544504584780299,0.0,6.6666664982525e-05,0.0222,5.8769,0.2213,0.15,,-847473344.0,-10036092.27812876,0
258,Mwatate,Taita Taveta,KE006025,Very Low,3.794347428469614,0.006507366356645008,0.08509763617677284,0.00020846067494913135,0.10449880664631472,1.8204546491192147e-05,0.0793,19.2683,2.7401,0.05,P2,-37880324096.0,-246501146.60111964,0
259,Limuru,Kiambu,KE022121,Very Low,3.660816685309691,0.006784994315513234,0.08134292565947242,0.0002812243869377454,0.0,0.0009668668111165365,0.0222,5.8769,0.2213,0.15,,-1063606976.0,-7216567.286100221,0
260,Kiambu,Kiambu,KE022117,Very Low,3.5351982976835097,0.004691354521743552,0.08134292565947242,1.2026862675618276e-05,0.0,0.005317014176398516,0.0222,5.8769,0.2213,0.15,,-225036272.0,-1055724.932203512,0
261,Gatundu South,Kiambu,KE022111,Very Low,3.4561251779081448,0.0033734691921541294,0.08134292565947242,0.0,0.0,0.00404374860227108,0.0222,5.8769,0.2213,0.15,,-427567136.0,-1442384.5608735748,0
262,Kiambaa,Kiambu,KE022118,Very Low,3.3915066894277555,0.002296494384147647,0.08134292565947242,0.0,0.0,0.002752788132056594,0.0222,5.8769,0.2213,0.15,,-143972752.0,-330632.6164382819,0
263,Lari,Kiambu,KE022122,Very Low,3.359803255358832,0.0017681038163322603,0.08134292565947242,7.335342657838243e-05,0.0,0.0002501959485622744,0.0222,5.8769,0.2213,0.15,,-2810022656.0,-4968411.782053715,0
264,Githunguri,Kiambu,KE022116,Very Low,3.354016768015254,0.001671662360605956,0.08134292565947242,0.0,0.0,0.0020038073416799307,0.0222,5.8769,0.2213,0.15,,-33521788.0,-56037.11125981241,0
265,Manyatta,Embu,KE014063,Very Low,3.2585568104470655,0.00020856074965733425,0.08115107913669063,0.0,0.0,0.00024999998277053237,0.0761,18.7291,3.8943,0.05,P2,-1550479104.0,-323369.0842582719,0
266,Runyenjes,Embu,KE014064,Very Low,3.2540518986040943,0.00013347888560781435,0.08115107913669063,0.0,0.0,0.00015999999595806003,0.0761,18.7291,3.8943,0.05,P2,-1051221440.0,-140315.86633824187,0
267,Kabete,Kiambu,KE022119,Very Low,3.253717026378897,0.0,0.08134292565947242,0.0,0.0,0.0,0.0222,5.8769,0.2213,0.15,,-4196375.0,-0.0,0
268,Siakago,Embu,KE014066,Very Low,3.252274823670196,0.00010386097004284309,0.08115107913669063,0.0,0.0,0.00012449725446375933,0.0761,18.7291,3.8943,0.05,P2,-2077650944.0,-215786.84245426866,0
269,Embakasi East,Nairobi,KE047285,Very Low,3.2122939805227806,0.009093788564268566,0.06666666666666667,2.745533003101568e-05,0.0,0.01020102109760046,0.0103,2.6712,0.3153,0.15,,-351409152.0,-3195640.527836914,0
270,Kibra,Nairobi,KE047278,Very Low,2.856100461734507,0.0031572299177973413,0.06666666666666667,0.00014851652247199003,0.0,0.0,0.0103,2.6712,0.3153,0.15,,-1009204.8125,-3186.291627210056,0
271,Roysambu,Nairobi,KE047279,Very Low,2.7969779898214244,0.0021718553859126273,0.06666666666666667,0.0,0.0,0.002603384433314204,0.0103,2.6712,0.3153,0.15,,-30860452.0,-67024.43888789811,0
272,Makadara,Nairobi,KE047287,Very Low,2.791803122288188,0.0020856075936920163,0.06666666666666667,0.0,0.0,0.0024999999441206455,0.0103,2.6712,0.3153,0.15,,-768659.375,-1603.1218294625592,0
273,Dagoretti,Nairobi,KE047276,Very Low,2.7517679729423543,0.0014183551045947916,0.06666666666666667,0.0,0.0,0.0017001701053231955,0.0103,2.6712,0.3153,0.15,,100273.953125,142.2240732727426,0
274,Kilimani,Nairobi,KE047275,Very Low,2.721726708072475,0.000917667356763475,0.06666666666666667,0.0,0.0,0.0010999999940395355,0.0103,2.6712,0.3153,0.15,,133580.109375,122.58210588633214,0
275,Langata,Nairobi,KE047277,Very Low,2.7174150393563368,0.0008458062114944964,0.06666666666666667,2.505291297800561e-06,0.0,0.0009500200394541025,0.0103,2.6712,0.3153,0.15,,-1258998656.0,-1064868.8835080229,0
276,Kamukunji,Nairobi,KE047288,Very Low,2.666666666666667,0.0,0.06666666666666667,0.0,0.0,0.0,0.0103,2.6712,0.3153,0.15,,-4895831.5,-0.0,0
277,Starehe,Nairobi,KE047289,Very Low,2.666666666666667,0.0,0.06666666666666667,0.0,0.0,0.0,0.0103,2.6712,0.3153,0.15,,228110.28125,0.0,0
278,Mathare,Nairobi,KE047290,Very Low,2.666666666666667,0.0,0.06666666666666667,0.0,0.0,0.0,0.0103,2.6712,0.3153,0.15,,146676.78125,0.0,0
279,Embakasi West,Nairobi,KE047286,Very Low,2.666666666666667,0.0,0.06666666666666667,0.0,0.0,0.0,0.0103,2.6712,0.3153,0.15,,331657.1875,0.0,0
280,Embakasi South,Nairobi,KE047282,Very Low,2.666666666666667,0.0,0.06666666666666667,0.0,0.0,0.0,0.0103,2.6712,0.3153,0.15,,-3019447.25,-0.0,0
281,Embakasi North,Nairobi,KE047283,Very Low,2.666666666666667,0.0,0.06666666666666667,0.0,0.0,0.0,0.0103,2.6712,0.3153,0.15,,-82040.40625,-0.0,0
282,Embakasi Central,Nairobi,KE047284,Very Low,2.666666666666667,0.0,0.06666666666666667,0.0,0.0,0.0,0.0103,2.6712,0.3153,0.15,,304750.5,0.0,0
283,Ruaraka,Nairobi,KE047281,Very Low,2.666666666666667,0.0,0.06666666666666667,0.0,0.0,0.0,0.0103,2.6712,0.3153,0.15,,-1983469.125,-0.0,0
284,Westlands,Nairobi,KE047274,Very Low,2.666666666666667,0.0,0.06666666666666667,0.0,0.0,0.0,0.0103,2.6712,0.3153,0.15,,-76563088.0,-0.0,0
285,Kieni,Nyeri,KE019095,Very Low,1.9061299652834442,0.007349511069215332,0.036628982528263104,2.5340799890910586e-05,0.3450053850809733,9.09090886125341e-06,0.04,10.3172,1.3266,0.05,P2,-11641860096.0,-85561979.64180827,0
286,Tetu,Nyeri,KE019094,Very Low,1.888707817551134,0.007059141940343494,0.036628982528263104,0.000332062991898738,0.0,0.0,0.04,10.3172,1.3266,0.05,P2,-2492791552.0,-17596969.39325715,0
287,Nyeri Town,Nyeri,KE019099,Very Low,1.471833245410915,0.00011123240467317863,0.036628982528263104,0.0,0.0,0.00013333332996505,0.04,10.3172,1.3266,0.05,P2,-344637056.0,-38334.808478364925,0
288,Mathira,Nyeri,KE019096,Very Low,1.4676620302356707,4.171215175244198e-05,0.036628982528263104,0.0,0.0,4.999999873689376e-05,0.04,10.3172,1.3266,0.05,P2,-2347705600.0,-97927.85225725785,0
289,Othaya,Nyeri,KE019097,Very Low,1.4664109159761298,2.086024742675916e-05,0.036628982528263104,0.0,0.0,2.5004999770317227e-05,0.04,10.3172,1.3266,0.05,P2,-2205782528.0,-46013.169303702314,0
290,Mukurweni,Nyeri,KE019098,Very Low,1.4651593011305242,0.0,0.036628982528263104,0.0,0.0,0.0,0.04,10.3172,1.3266,0.05,P2,-27505320.0,-0.0,0
